id,accepted
20482231,False
38819963,False
54952898,True
6279802,False
23691147,False
18322830,False
30764701,False
40352533,True
28701265,True
15631887,False
40622076,False
43157688,False
36455736,False
42347777,False
45772462,False
27061815,False
38566760,False
45212234,True
49041116,True
19291278,True
38313904,False
43468251,True
41924669,False
38176430,False
43573227,True
25140736,False
26298102,False
22717993,False
29031693,False
38442438,False
36587617,False
37679317,True
11068803,True
45155989,False
44355375,False
20985082,False
27976043,False
19716881,False
23231066,False
38525122,False
17985269,False
48760454,False
48284317,False
32573915,True
11854093,False
45373797,False
47038295,True
50650458,False
22281244,False
28378355,True
9856374,False
39689498,False
46930190,True
1313734,True
16775017,False
41820442,False
43884986,False
28018072,False
45333375,True
32154868,False
41076399,False
27771018,False
20342211,False
49348608,True
24946852,False
54413830,False
12124652,False
50529798,True
35617560,False
50747322,True
20026615,False
10032286,True
19743706,False
38606414,False
48609736,False
50410023,False
34376181,False
5528795,True
51951635,False
44071919,False
40740288,False
2634688,True
15075629,False
40984594,False
42387526,False
36372114,False
24354659,True
25130965,False
53075226,False
7184895,False
5713115,True
37692145,False
15214323,True
20228488,True
31905108,False
37475525,False
17314381,False
42117668,False
23163357,False
25228426,True
6819734,False
52142142,False
42739205,True
53145962,False
53104210,False
8575443,False
45266008,False
36929070,False
17600234,False
6906687,False
25673674,True
24978340,False
50577539,False
40352720,False
52595374,False
50752964,False
41266200,False
47673090,False
38305769,False
41995346,False
18805024,False
53830412,False
52380076,False
23667011,False
37653204,False
49846146,True
41095400,False
35717289,False
39853539,False
31070902,False
23331952,True
19750162,True
48803928,False
52436661,True
38511957,True
33308770,False
6967316,True
52336448,False
23640315,True
40953623,True
26764971,True
42741442,False
13348034,True
43358548,False
43533399,False
30723813,False
51663563,False
25500227,False
39864751,False
45967609,False
25571994,False
24203812,False
36481676,False
48758866,False
39940647,True
36381741,True
13893579,True
33172718,True
5441037,True
38396670,False
14699784,False
46370880,True
8541166,False
24726418,True
23638162,False
41386229,True
24389542,False
33007822,False
38253596,False
54016682,True
27007809,False
17006586,False
43526148,True
40032816,False
20059454,False
26946922,True
8057613,False
24848430,False
19106422,False
33073861,False
6514091,False
49884453,False
42603339,False
11037031,False
27380508,True
47512438,True
25834332,False
37327598,False
53143409,False
36107250,False
41053584,False
17161004,True
51879932,True
52670265,False
53487198,False
48861209,False
35735861,False
29041270,True
50671091,False
44257503,False
37626228,False
52081783,True
39274282,True
39983644,False
41821158,True
39677090,False
48086953,False
26911083,True
22298030,False
20310137,False
10921486,False
27205065,True
36033229,False
41710988,False
53086763,False
50404098,False
12736668,False
41914882,False
50321952,False
43405497,True
1677188,True
25820814,False
20978332,False
54197241,False
27168189,False
26743028,False
39541704,False
39427364,True
38250506,True
9605546,True
48548071,False
49208708,True
8805184,False
46143398,False
12416524,False
39476261,False
21446747,False
44730731,False
32167051,True
25083948,False
6557310,False
39978629,True
49150184,False
40251230,False
40359920,False
26601726,False
6673657,True
46869105,False
44472807,False
31860543,False
24507733,True
42870145,False
52117283,False
22524303,False
18196727,False
42040608,False
49443314,True
38294704,False
49513373,True
17592579,True
32793880,False
40141704,True
33442392,False
33706699,False
29720715,False
23692798,False
28399669,False
54326639,True
44130372,False
33546092,False
17052495,False
51365657,False
42081320,False
28416997,False
25390686,False
50206272,False
33942661,False
16542219,True
41787229,True
53325108,False
28518556,True
33324074,True
39829493,False
45830006,True
37128712,False
52911872,False
28523443,False
31006379,False
18602086,True
47228276,False
30204527,True
53623502,False
50809177,False
23726812,True
48245196,False
47855332,False
39822878,True
26403760,False
45301829,False
32196906,False
32006508,False
45473927,True
30647931,False
41158173,False
44943621,True
35642862,True
48153793,True
41118264,False
51312818,False
53748031,False
45560356,False
25506894,False
18236688,True
39512298,False
35262297,False
16283972,False
29298411,False
28986077,False
26561224,False
39606736,False
45161617,False
27074901,True
44331229,False
28747688,False
43554934,True
24987740,True
25976310,True
38278247,True
50115810,True
43066638,False
33222169,True
51241788,True
54326784,False
54419299,False
24047716,False
10191759,True
26419168,False
51032780,False
32530887,True
37314107,False
26953727,False
13718017,False
26146323,False
27763230,False
40929828,True
38808175,True
42896339,True
51457337,False
21556378,False
44276953,False
39725660,True
26295436,False
30603312,False
42693734,True
6714803,False
39744475,False
50015230,False
25121411,False
36112787,True
42335160,False
22736227,False
52019917,True
15568006,False
52877625,True
53918745,False
28935533,False
7185012,False
30521278,False
33598983,True
44957836,False
53855846,False
52912109,False
42036134,False
44253065,False
33863149,True
42523994,False
26987738,False
49062962,True
30747653,False
27782521,True
39016039,False
42527243,False
53487427,True
12365097,False
40128085,False
33730370,False
26203644,False
22153097,True
47879096,False
8731909,False
27934777,False
37063255,True
25074037,True
46108549,False
51767775,False
24364962,False
43632474,False
46468528,True
20033294,False
1368571,False
51918054,False
43579263,False
49360405,False
33057137,False
11787738,False
2030811,False
26979341,False
42329672,False
6891709,True
44922422,True
37693202,True
47172516,True
52542356,True
32175989,True
36323376,True
44794783,False
32156294,False
44663780,False
50265965,False
39933833,False
17453455,False
4663313,False
47133587,False
16701756,True
37473865,False
33981632,False
27173215,True
23188810,False
50708781,False
40508549,False
12064641,False
13503471,False
37644667,False
12307488,False
31410942,True
38113331,False
41788543,False
16637782,True
25911767,True
33465258,False
43511022,True
41732996,False
27770434,False
19010073,False
15664949,False
40660008,False
48951263,False
41988474,False
26675353,True
49324258,False
37560320,False
26644520,False
33925169,True
9707405,False
33852096,False
14092562,True
46220832,False
41771913,False
50333482,False
26468546,False
44150049,False
53749714,False
33851916,False
4138230,False
54916970,False
43509474,True
38356712,False
35779430,False
50142830,True
39230070,False
17491518,True
53948536,True
48492862,False
25951862,False
37558841,False
52684273,True
34740204,False
36587122,False
25227988,False
28324987,True
43837949,False
53365272,False
50200908,False
11852955,False
42755987,False
27828087,True
39887640,False
38137571,True
19232538,False
25131286,False
25451426,False
35849056,False
40027380,False
28973912,True
38548521,False
1215699,False
24815443,False
47462909,False
52099338,False
24426220,False
42651126,True
54511075,False
45979452,False
38316137,False
17693787,False
23506113,True
48195112,False
53104892,True
48870384,False
26642574,False
20389167,False
19644373,False
52594163,False
38648880,False
51205494,True
44013420,False
52030262,True
32634457,False
37719188,False
24133284,False
44474151,False
19349301,False
25235139,True
44212957,True
48964720,False
25163877,True
28946352,False
49951403,False
16847783,True
38465113,False
41338453,False
24958118,False
45023652,True
26952791,False
38579161,True
15590429,False
45619299,False
15229926,False
34963199,False
25785758,False
27005282,False
39191005,True
13885886,True
12229706,False
16368884,False
38115372,False
31443089,False
54951647,True
44407204,True
50596576,False
50587151,False
30961926,False
30764757,True
22663442,False
13531809,True
44773303,False
38918614,False
3162860,False
27373063,False
52821347,False
44350733,True
22089092,True
50577831,False
44945697,False
52335564,False
29239331,True
36236999,True
28843103,False
52138313,False
29719240,True
48090146,False
24211563,False
33132060,True
25325508,True
47806844,False
35558500,False
35307149,False
35169182,False
25173225,True
46177023,True
32446732,False
53994492,True
44521489,False
54035634,False
38820316,False
51310951,False
10629845,False
51002573,False
15666214,False
35250713,False
31014488,False
28956916,False
28101091,False
21505493,True
25776424,False
40320739,False
46043718,False
26720758,True
49841533,False
39785854,False
49785514,False
12863017,True
46588234,False
5465909,True
44355900,False
44238079,True
5545049,False
28639556,False
14301348,False
25142926,False
38336714,False
38089697,True
48628362,True
41736328,False
32935128,False
43620768,False
36409389,False
53269292,True
47672386,False
36136116,True
7870149,False
17112735,False
25516989,False
24929554,False
49474131,True
33587258,False
36675698,False
20911726,False
27661816,False
44847977,False
37161605,False
33677670,False
49521004,False
47806941,False
46356907,False
26674770,True
13235019,False
19693764,False
21909389,True
53164116,True
6776523,False
27021470,False
20423822,False
20342257,False
44889435,True
30448524,True
6701034,True
46974449,False
17370044,False
36652402,False
44369032,False
42036130,False
49155500,False
54466419,True
10822292,True
8286794,True
49644620,True
34259764,False
33118289,False
30944228,False
7547854,False
51004555,False
33117710,False
27703242,False
54742052,True
38927436,False
54678576,False
45166688,False
27286494,False
30240938,False
7153427,False
21500631,False
32085942,False
52416741,False
44885753,False
49985525,True
54904806,True
28249934,True
21205524,False
36579780,False
27493050,False
21729649,True
28003479,False
49124835,False
41245173,False
38553942,False
41206700,False
31293749,False
30403868,False
8362867,False
16901902,False
40872626,False
53764149,True
48250724,False
22876466,False
10048186,True
48732941,False
39067559,True
44786858,True
44512193,False
42159986,False
17530935,False
38468534,True
45973022,False
40612978,False
20445127,False
51295797,False
53420257,True
53068674,True
39703607,True
24839753,True
19779183,True
36708841,False
12063684,False
50712166,True
12488115,False
22726609,False
48778881,False
52769866,False
24016742,False
31713186,False
7163842,True
36082803,False
44915591,False
27204133,False
13796470,True
18597974,True
54044449,False
34743185,False
47440824,False
48120100,False
53286401,False
49147700,False
40188065,False
38703773,False
42323243,True
38380961,False
53524677,False
37559672,False
25081671,False
52883811,False
15526989,False
40931321,False
22565580,False
27252473,False
33698758,True
23175485,False
40659066,False
27554856,True
45121781,False
54246580,False
17058316,False
10974355,False
49468114,False
11351087,False
51270616,False
41214725,True
35320906,False
7455361,True
45386013,True
2757773,False
28399832,False
51805218,True
34066599,False
41219287,False
22460940,True
4402924,False
52820241,False
37314786,True
31509905,False
26946680,True
48165230,False
48792736,False
42528106,False
44355367,False
19149808,False
51777465,True
42352194,True
54403491,False
50115529,False
28090897,False
28556283,False
27481032,False
24823205,False
49246997,True
46947935,False
52188957,True
50539032,False
36915465,True
51014697,True
50770598,False
1882093,False
41604491,False
51182690,False
9011005,False
33452630,False
7731110,True
36587383,False
53875159,False
35592851,False
23135503,False
33432937,False
38210055,False
46991235,False
19672314,False
49128722,True
48676720,False
40115124,True
39413709,False
33779781,False
18387208,False
39085174,True
14976418,True
39288412,False
54275638,False
18301683,True
23307304,False
41279253,False
39263514,True
54575766,False
37801983,False
26012469,False
36854863,False
15857337,False
29169108,False
8931405,False
27007302,False
3781147,False
28259847,False
38491117,False
50683290,False
34013323,False
43289855,False
49908296,False
36423218,False
42590719,False
25813291,False
50199365,False
31239217,False
44093426,False
49172540,False
50574839,True
1278720,False
44426241,False
23943507,False
9088937,False
48600428,False
49129642,False
35143116,True
50054468,False
27328536,False
16127380,True
29203522,False
29045137,False
54605862,False
41743425,True
24842707,False
46914741,True
20685893,False
37715798,False
22935246,True
33496205,True
32986431,False
39220587,False
28341843,False
43729461,True
51746530,False
35345938,False
36381839,False
38954984,False
43158983,True
35672693,True
50561733,True
51276264,False
41688458,True
49972419,False
27762719,False
39654240,False
36571107,False
32109274,False
37908955,True
48867742,False
19628282,False
17667873,True
26524931,True
28589683,True
43197516,True
51727176,False
19776470,True
48656606,True
36805433,False
38278226,False
27961187,True
27470264,False
18240009,True
38206751,False
40955132,True
42061486,True
6165374,False
38608937,False
3955936,False
33967958,True
41349027,True
24925405,True
44403508,True
29013611,False
44246354,False
48234886,False
30471105,True
3407065,True
10033819,True
31478233,True
29887015,True
41755906,True
36860458,True
24568066,False
49252943,False
40712687,False
31403162,True
11826938,True
52238724,True
26990977,True
38537422,False
31982209,False
25347126,False
13291829,False
4907260,False
16430752,False
32087208,True
19707412,True
29729319,False
51803464,True
51696322,False
9694602,False
44494923,True
7799506,False
43024967,True
26581082,True
39559986,True
52786217,False
50913717,True
36674305,False
33943186,True
42178670,False
29355770,False
41712357,True
35675167,False
53845099,True
43906231,False
30235018,False
48241599,False
36234899,True
43976632,False
20255775,True
38113216,True
24487896,False
50225799,False
48534485,True
3955097,False
35652182,True
39064767,False
36858272,True
49032681,False
15990556,True
11560218,False
39145858,False
25542384,False
34403848,False
44240465,True
47380120,True
32463722,False
41951482,True
49279117,True
38237220,False
47287550,False
38005096,False
40346015,False
9382761,False
38391481,False
46694862,False
46741421,True
23879621,False
52759241,False
19689597,True
23034205,False
26829579,False
40809242,True
19718481,False
16387158,False
33895053,True
44512144,True
24758501,False
30193788,False
53559910,True
42042302,False
27494938,False
50991913,True
40698430,False
9300460,True
33070830,True
42350772,False
4417273,True
53213869,True
9432011,True
48017088,True
17514350,True
24878373,True
1247572,True
34053164,True
35390085,False
39755962,False
54740033,True
30710228,True
45391762,False
10550695,False
13727058,False
20688576,True
42347346,True
11509807,False
9332127,True
24273993,True
7613159,False
24600545,False
41695083,True
25983739,False
49759701,False
25466621,True
31626927,True
20503628,True
38580811,False
34945863,True
27607240,False
46940655,False
50184567,False
19473324,False
37170697,False
14126379,True
46175644,True
47381046,True
47329207,False
44458134,True
24912591,True
28114888,False
52725216,True
49198214,True
44640746,False
41552561,False
44300935,False
49083959,True
52241095,False
35200214,False
51899547,False
4455669,True
54874808,True
44961207,True
31579623,True
54309746,False
12648097,False
32675333,True
35663887,True
27361505,True
33131209,False
25834584,True
38137722,True
49951973,False
34074511,False
12007939,True
44108589,False
51621749,True
28490000,False
54084721,True
46432934,True
18882566,True
27752178,False
17348982,False
42978256,False
29173415,True
27443181,False
48963686,False
15050294,False
50727744,True
44148723,False
42506628,True
46008056,False
53560964,False
31438207,False
39673976,True
26340831,True
53817744,True
40740583,True
32892885,False
43719842,False
24126502,True
8370961,False
47759974,False
32855826,True
34639541,True
45005204,False
6626317,False
54238740,False
42239989,False
9622687,False
47327186,False
13672756,False
29573572,False
46372129,False
34545904,False
54467084,True
29574759,False
50891109,False
54511132,False
52491305,False
47460325,False
28885738,False
43352786,False
23432956,True
48801538,False
28532640,False
54049928,True
9122593,True
15638871,True
30390462,True
34286494,False
51482076,True
17576876,False
22801915,False
40942099,True
32940144,False
48483542,True
8688748,True
54790833,True
26694891,False
40711161,False
45076741,True
16183752,True
37553759,False
31239875,False
27966133,True
28841514,False
47245804,False
33262407,False
29530961,True
50001603,False
13511665,True
43351854,False
1373832,True
51161448,False
6059788,True
17745226,False
54636530,False
27104876,True
41362814,False
54768767,False
27170647,True
42250192,True
30514185,False
53320158,False
52189069,False
46281952,False
38045240,True
54954386,True
36902122,True
32463603,False
27002966,True
38879761,True
27780439,False
49239354,False
12448692,False
38302656,True
17540331,True
48846688,False
35290090,True
50843333,False
43839110,True
47257876,False
36769253,True
29025108,False
26111363,True
42770864,True
4748752,False
26590499,False
35680304,True
21290991,False
46722419,False
26881192,False
43451609,False
49153844,True
27265123,False
36089500,True
32173208,False
46404089,True
7859749,False
36406434,False
32264651,True
20505806,False
50704043,True
42104289,False
49951351,True
42522207,True
39043151,False
38433949,False
49132323,True
49655935,True
39247796,False
23530968,False
54785869,True
54466356,False
51896682,False
18561197,True
18425719,True
6139606,True
23074602,True
44135247,False
26700710,False
13240998,True
33284789,False
16327787,True
44916810,True
43316995,True
13686033,False
24734761,False
35201213,True
52894633,True
15793539,False
33602115,True
7458263,False
33398172,True
24634962,False
12692121,False
26324437,True
44712746,False
34984753,False
54791018,True
27232294,True
28437883,True
43318858,True
10537682,False
53487504,True
36418421,True
24069562,False
43624319,True
28711481,True
26685237,False
45882081,True
46240407,False
18693756,True
49679100,True
40858926,True
34212403,True
41088355,True
49952319,True
49743619,False
40305267,False
53743408,False
49480554,True
34381072,True
33513594,False
38572435,False
25114787,True
39522864,False
47176011,True
49472671,False
19034265,True
45676125,True
50323077,True
41870951,False
36831544,False
53671426,False
28903950,False
42250345,False
52207419,False
13671560,False
19675974,False
7329073,True
37563292,True
48414337,False
20811459,True
37403606,True
14854815,False
54425927,False
26323245,True
47440170,True
27517738,True
43395625,False
54050873,True
37864259,True
8529210,False
37739205,True
38750424,True
43566113,True
52600782,False
39299001,True
29447409,False
43839435,True
33908624,False
48314860,False
11992757,False
52866343,True
29355145,True
42328698,True
48159569,True
23485215,True
32423948,True
37377109,False
28846584,True
37738972,False
43207963,False
33762690,False
16090378,False
54215050,True
36798611,False
36301775,True
38242759,True
48201916,True
38122176,True
47969977,False
26127303,False
36547853,False
36118355,False
22972329,True
51642335,False
2051367,False
36879273,True
31411581,False
45767172,False
48611216,True
52647633,True
7458997,True
24715744,True
25302387,False
31963287,True
21583705,False
25867281,True
17433410,True
40358648,False
51109462,True
38915340,True
44484380,True
51126645,True
53506864,False
33650432,True
19735715,False
46723544,False
18662171,False
23091162,True
12885306,True
40968767,False
49270186,False
28217766,False
16988951,False
46950301,False
26552973,False
42595293,False
46301024,True
34424841,False
2483912,False
25933648,False
45519066,True
38024804,False
49567685,True
37825090,False
28647291,True
52159607,False
42142339,False
41735098,False
43473168,True
25164692,False
26942990,False
20112615,True
51885270,False
45335430,False
48371692,True
23330404,False
54787652,False
16906140,False
41633317,False
52046626,True
4157307,False
41699252,True
21226763,False
49808711,False
25122755,False
21768414,False
40837192,True
25017631,False
24617000,True
27308515,True
41029111,True
48314737,False
53286161,False
37588321,True
10555347,True
33563930,True
37500095,True
54393110,False
32085812,False
54068113,True
30203390,False
24612249,True
11525670,True
15590458,True
53980216,False
30421508,False
44238816,True
16600909,False
39685658,True
45519147,False
41073835,True
38606079,True
45977971,False
40986733,False
41442399,True
48234908,False
43412476,True
34781386,False
45748156,False
27406742,True
21083180,False
39802965,True
41798531,False
42263224,False
12622206,False
25192764,False
37708519,False
19433372,True
16089769,True
54494584,True
45734953,True
42328961,False
30624801,False
44394531,True
42367783,False
44178719,True
37292524,True
24872206,False
30834647,False
37753509,True
53905110,True
49527117,False
36170106,True
50421270,True
26525664,False
49955991,True
24375721,False
47939286,False
11678098,True
47221763,True
23312793,False
38230761,True
52764531,False
43738052,True
7861008,False
30405237,True
6055828,False
50435511,True
41064555,False
30826081,False
29351799,False
41157734,True
28053420,False
28956798,False
48490102,True
43187672,True
10191130,True
21189457,False
37023048,True
48531711,True
16337862,True
30821232,False
25099522,True
30541238,False
47442392,False
12536894,False
53134844,False
12990457,True
36106701,False
49102629,False
39856615,True
35277422,False
36731889,False
35068383,False
14364562,False
16598440,False
39082669,True
27627640,True
27046579,False
40517424,True
37524964,True
26436067,False
47709603,False
51636275,True
28817015,True
12318910,True
50194206,True
33959012,True
45873122,True
29137021,True
32322999,False
48779379,True
48522321,True
45627803,False
44384207,False
35611358,False
38661228,False
26591052,True
45778570,False
42015435,False
20532528,True
6838949,True
24101989,False
49755403,False
10056213,True
46860289,False
6532253,False
35644988,False
25822438,False
46004627,True
32381274,False
41733028,True
37163384,True
48716762,True
47782254,False
29972056,True
35090444,False
2044056,True
50218339,False
38841344,False
37903549,True
48586759,True
50957410,False
14289052,False
38517621,True
16406300,False
12586211,False
34839415,True
48699404,False
24415017,True
52536249,False
27044857,True
34113720,True
53676847,True
43467526,True
9268082,True
9724601,False
42432603,False
38684962,False
43452304,False
38278511,True
6234366,True
10035114,True
31178447,False
26415726,False
52597999,False
36707724,False
46404475,False
19019062,True
3747762,True
45876688,True
35305843,False
33673033,False
24623413,False
16845859,True
17052262,False
43281660,True
4327507,True
30523148,True
47503725,False
18148516,True
29804022,False
51913780,True
6141422,True
23122911,True
20776990,True
22341136,False
27140755,False
35267258,True
35525671,True
38915079,True
46331183,False
42389008,True
36694655,False
14887492,False
7678445,True
47866706,False
53366316,True
24437080,False
44202588,True
20694906,True
36495557,False
27020217,False
42588169,False
42341901,True
37872376,True
28786993,False
23768597,False
42126843,False
49204715,True
54208292,False
23045042,True
34522049,False
26576351,False
19640977,True
43592257,True
1572161,True
47250569,True
35320196,True
31089049,True
15557561,False
51199241,True
52631853,False
36065488,False
49640887,False
48670964,True
46928022,True
39298425,False
28622428,False
52138327,True
36048110,False
48395431,False
8932951,True
40528391,False
30673090,True
49320444,True
26794896,True
29212076,True
35821911,False
18880171,True
35850834,True
47001650,False
41660123,False
37245925,False
30471004,False
27883473,False
52730592,True
33772091,True
52391529,True
7534474,False
48237268,True
33856769,True
20166088,True
33948391,True
44254867,False
13350835,False
51413086,False
11782782,True
47716757,True
51196108,False
37581437,False
21149105,False
52917294,True
36339994,True
49094468,False
40879259,False
38176683,False
26447342,False
48888876,True
25520979,False
17977065,False
31579773,False
41274633,False
26748585,False
27085502,False
29355046,True
8136512,True
25512043,True
39835946,False
11247502,False
51294931,True
37232388,False
4702914,True
25299822,False
35394858,True
34256775,False
45084307,True
47256854,False
37802017,False
36587325,False
7451231,True
47366075,True
40694835,False
34225083,False
25830156,True
53654270,False
32303476,True
24927278,True
9368399,False
52482741,True
44474690,False
26482698,True
36411728,False
54682884,True
19784252,True
41482442,False
19441587,True
40307825,True
44013348,False
17347439,True
11916447,True
48568763,True
18812232,True
42188788,False
51987094,True
30482902,False
43602960,False
4693057,True
21029218,False
32812923,False
30401270,True
34892105,False
52470260,True
31461924,False
19212107,True
28030239,False
29814005,False
36673842,False
37106688,True
49957899,False
53267970,True
45626471,True
30337142,True
50238178,False
14233170,False
30637534,False
53963208,False
14794014,False
32277867,False
42225723,False
23224195,False
31688026,False
42105495,True
10747042,False
12437088,False
9742139,True
38945205,False
43291561,False
51212041,False
43956148,False
38767867,False
30624067,False
52879146,False
42153850,False
51635453,False
40106018,True
36020124,True
54010661,False
41844181,False
42652134,False
43008168,True
8499432,False
48025882,True
36115368,True
36374147,True
25567336,False
24803806,False
49405011,True
29056514,True
38396147,True
54661800,True
6930615,True
53344626,True
54575567,True
45918006,True
29911598,False
23121479,True
29994024,False
13200993,True
51831685,False
30785154,False
42482497,False
48679123,True
44050797,False
45634314,True
44364764,True
8088936,True
54771461,True
48064143,False
38453803,True
44604140,False
43325743,True
29425787,True
38938633,False
53055759,True
52932651,True
31916806,True
42655196,False
10907713,True
40569317,False
29409531,True
24964983,False
39317380,True
50055463,True
11297051,True
26553403,False
28196050,False
47408966,False
42111496,True
50950331,False
54829159,False
26398684,True
53487970,False
53940836,True
26843684,False
19410023,False
31850874,True
54204494,True
36085417,True
23576423,False
32289687,True
23230865,False
6797616,True
17728716,True
51200339,False
22226538,False
38511690,False
39894739,False
21784735,False
48880133,True
53230503,True
48261123,True
37298422,True
30200218,False
35826750,False
3605546,True
33805464,True
42687838,False
10306835,False
34736764,False
47222693,False
47931156,True
46714725,False
29318776,True
45320439,False
24422181,True
49650268,True
38355239,True
36725344,True
43083829,False
20689146,False
28786816,False
44474155,False
50913437,True
26985523,False
38579769,False
51566587,False
34558722,True
18748785,False
41411268,True
49992559,True
45971473,False
22748016,True
20338575,False
48793233,False
49426138,False
27553327,False
50972090,False
4485726,False
39053859,True
35144736,False
12658689,False
4119779,False
52729712,False
45581110,False
43660015,False
48239686,True
38067971,False
38780471,False
41914497,True
38963466,False
54253356,True
26040939,True
10252906,True
22920887,False
23315951,True
18138432,False
4167749,False
27804251,True
23236653,False
52323308,True
47096765,True
44304437,True
48604969,True
48267228,False
39620640,False
40234252,False
41926983,True
37851372,False
44004637,False
34347700,False
27073510,False
30532064,False
38269208,False
24611661,False
17127618,False
21737861,True
16376740,True
50087433,True
23231491,False
31664829,False
24360675,False
25491610,True
26193860,True
27725433,False
18650322,True
15010215,False
15395296,False
47067100,False
29156336,False
38036958,True
43875679,False
37674514,True
47565076,False
39069875,True
18020717,True
32574753,False
42919584,False
39254528,False
13217523,True
45218036,False
38359050,False
40760582,False
16156474,False
38776453,True
40647294,False
38827939,False
45995090,False
50328998,True
22564331,True
32897452,False
53122998,False
44218221,True
38427822,True
10476869,True
14506760,False
3079432,True
18263600,False
32025331,True
8407567,False
52306694,True
28351393,True
22926648,False
31464148,True
14660196,False
38580139,True
49239959,False
52540680,True
47448809,False
13997205,False
27404980,True
32408095,False
28696866,False
27069439,False
52019707,False
39036423,True
5724581,True
31591205,False
29481984,True
52357275,True
27452988,False
33007105,False
24561686,True
54712906,True
19043840,True
3502972,False
50307757,True
31294594,False
40259696,True
49955837,False
50350694,False
40728920,True
45158268,False
7935026,True
36064889,True
48583154,True
51452669,True
28437206,True
42412442,False
36437877,True
39157541,False
27407528,False
21836659,True
43694302,False
32258257,False
42054269,True
30142556,False
39081972,False
15792772,True
27039231,False
35293960,False
32135008,True
49855499,True
53858998,True
46132526,True
19201493,True
37083599,False
33570152,False
51144713,False
44228360,True
32955424,False
42036657,True
32755729,False
10940700,True
27262203,False
2456798,True
52952527,False
52994570,True
53558674,False
10899357,False
36319754,False
17601921,True
34787513,False
40372941,False
24817293,True
50307588,True
45093244,True
37640718,True
11895772,False
49307266,False
23051376,False
42777284,True
30254502,False
46080463,False
38279456,True
7513318,True
31280635,True
25533789,True
49744876,True
13707881,False
36276593,True
54635060,True
17015530,False
44192102,False
29515440,False
33302080,True
21001136,False
45267261,False
51355435,False
11807085,True
41416989,True
24513206,False
15838665,False
51002641,True
40444901,True
10017432,False
53694621,True
27737577,True
12847193,False
15351215,False
29505554,False
47379596,True
24710425,True
20086498,False
8931918,True
40342503,False
42429959,False
13461461,False
53178712,False
49988291,False
20843706,False
40316358,True
24809014,True
37695348,True
31417439,True
48714487,True
24267375,True
26867151,True
34456964,True
36897988,False
44961163,False
37161807,False
31432887,True
44362534,False
46483152,False
24694645,True
27042666,True
9168676,False
9354342,False
33892990,False
22534441,True
9826595,False
49084008,False
36878948,True
11635309,False
51109830,True
16950777,False
53932126,True
29466485,False
46381707,True
27271545,False
54033497,True
35297202,False
49814985,False
43157706,True
31394211,True
54496087,False
13216503,False
25137809,True
27791823,True
45131845,False
36709777,False
33812385,False
12115149,True
51507772,True
44024846,True
23500680,True
28964524,False
25108190,False
9874793,True
16953338,True
24860932,True
37300805,False
15367491,True
48727360,True
26478959,False
18150768,True
35956829,True
14087457,True
20667764,False
53105151,True
31164443,False
26036564,False
38434243,False
46290644,True
54776530,False
27302279,False
30059818,False
51676380,True
14941983,True
32077467,False
8286971,False
18320463,False
29186021,True
25065874,False
28709679,True
31908561,True
9605413,False
26740982,False
13695329,False
44374494,True
47973696,True
15797313,True
24457764,True
44689997,False
36583300,False
20648629,False
11800547,True
44652877,False
46802093,True
9619430,False
40295058,False
17030448,True
12657740,False
50112977,False
50742481,True
52087228,False
34949461,False
50159927,True
6104023,True
49604357,False
45316452,False
38007060,True
41278916,False
25000507,False
49153199,False
51734699,True
29780846,True
47387053,True
27449190,True
51331677,False
28625653,False
52482355,True
36299334,False
41517799,True
42720716,False
38024767,True
42892857,False
40002206,True
41051988,False
36747606,True
23330512,True
36090570,True
30890577,False
53108883,False
6259785,True
47914694,True
26598201,True
42781701,False
53272343,False
50034368,False
28393235,True
46080465,False
18968065,True
52142545,False
38114972,True
14446420,True
28790804,False
26272345,True
51809827,True
32491535,False
44908782,False
37114883,False
40670271,True
49598633,False
20077500,False
10439816,True
51154869,True
37274371,True
13995727,True
14887287,False
33187255,False
52483309,False
39296420,False
51527126,True
13866920,False
5953785,False
15440642,False
24911640,True
21050679,False
24505721,True
38757627,False
52210281,True
53306186,False
35792970,False
28839565,True
33976109,False
54316531,True
32279335,True
36694077,True
45205285,False
25398824,True
28490493,False
14820865,True
14791161,False
42183491,False
38654464,False
27253302,True
4333550,True
37539894,False
49092083,False
52487652,False
47262842,False
19167283,False
32241140,False
38299207,False
38256499,True
54751923,False
8443089,False
35886195,False
43279882,False
54344518,True
53716479,True
38938654,False
41199242,False
13499140,False
22001534,True
31359552,False
38631393,True
37981377,True
40445216,False
17834290,False
49868909,True
8931340,False
52541865,True
3102104,True
53092735,False
45985266,True
54586402,False
45254741,False
43862236,True
54214278,True
22475212,False
40948004,False
40380859,True
19100928,True
27309078,False
43311277,False
50239143,False
52710959,True
41798554,True
10386682,True
7634499,False
54022784,False
44988361,True
39931051,False
36278799,False
29332512,True
26392069,True
33730226,True
42195499,True
27353171,True
38051617,True
47377286,False
53527371,False
50220271,True
32565891,True
49093247,True
25939985,True
27443043,True
40944053,False
12942745,True
43495548,False
24155108,True
32173069,False
10388457,True
16970056,False
22735849,True
37290408,True
35501861,False
18471002,True
48811078,True
45653437,True
52973483,False
35021516,False
24940941,True
36044003,False
8432568,True
44393600,True
38799843,False
38290038,False
52520786,True
26755211,True
53304204,False
40362271,False
38552264,False
42179323,True
41053384,True
14490686,False
25999143,False
18523077,True
23154447,True
13929167,True
5522665,False
40303051,True
